duration,protocol,in_packets,in_bytes,out_packets,out_bytes
7049.400,ICMP,7638449,11371178906,7638434,11371239740
7059.429,ICMP,7650065,11388471962,7650072,11388566104
7064.404,ICMP,7655897,11397237258,7661726,11405830564
7074.475,ICMP,7667490,11414411588,7667499,11414508758
7084.506,ICMP,7679151,11431770190,7679118,11431805244
7089.487,ICMP,7684727,11440156046,7690416,11448539256
7099.558,ICMP,7696180,11457120280,7696149,11457158362
7109.590,ICMP,7708148,11474937368,7708127,11474990590
7114.566,ICMP,7713835,11483487942,7719677,11492099458
7124.638,ICMP,7725485,11500745986,7725493,11500843114
7134.672,ICMP,7737101,11518039042,7737105,11518130114
7139.649,ICMP,7742910,11526772100,7748805,11535463106
7149.721,ICMP,7754614,11544109676,7754609,11544187122
7159.748,ICMP,7766362,11561599244,7766348,11561663064
7164.725,ICMP,7772259,11570463310,7778154,11579154316
7174.794,ICMP,7784051,11587931894,7784018,11587966948
7184.827,ICMP,7795799,11605421462,7795766,11605456516
7189.804,ICMP,7801586,11614121212,7807503,11622845526
7199.877,ICMP,7813356,11631557600,7813323,11631592654
7209.906,ICMP,7825061,11648981706,7825027,11649016718
7214.884,ICMP,7830835,11657663246,7836721,11666340266
7224.951,ICMP,7842618,11675117844,7842584,11675152856
7234.981,ICMP,7854366,11692607412,7854341,11692656050
7239.958,ICMP,7860140,11701288952,7866026,11709965972
7250.033,ICMP,7871834,11718612500,7871800,11718647512
7260.064,ICMP,7883583,11736102110,7883583,11736188598
7265.042,ICMP,7889401,11744849154,7895243,11753460670
7275.115,ICMP,7901007,11762041694,7900973,11762076706
7285.148,ICMP,7912624,11779334792,7912619,11779413710
7290.126,ICMP,7918445,11788086378,7924328,11796758856
7300.198,ICMP,7930092,11805339880,7930095,11805430910
